,Unnamed: 0,id,comment_text,target
6945,6945,5321119,I take it you didn't read or accept the newspaper articles that said Trudeau is Europe's best hope of moderating Trump.,0.0
6946,6946,6218694,"An 11 year old ask a Republican a question about something she said 4 years ago, making the 11 year old seven, and mom didn't help. 

Wasn't it Michelle Obama who was telling us how and what we and school should feed our kids. And wasn't this excepted as doing the right thing for the children.  And wasn't Michelle saying that certain foods effect kids negatively. Well can't the same be said for adults, that certain foods can effect adults within a group negatively when it come to their health. However it was said it appears it was said as a health concern.",0.0
6947,6947,5571807,"Papahanaumokuakea National Monument: Memo to Interior Secretary Ryan Zinke urging him to rescind the addition of OHA as co-trustee and to rescind racially exclusive rights for access for Native Hawaiians for religious and cultural activities 
http://tinyurl.com/y76vth8t",0.0
6948,6948,5463019,"""a 22-year-old construction worker and undocumented immigrant from El Salvador""

What the G&M means is ""illegal alien.""

Strong immigration enforcement would have likely prevented her murderer from being in the country. 

But no! You're a racist if you're for strong immigration enforcement.",0.5
6949,6949,5309425,"wow you are a lunatic brain washed nutter kookaid drinker, see bud the right thing to do is for Canada to ignore this scam deal and not tax its economy out of existence and competitiveness with scam carbon pricing etc,,,",0.6610169491525424
6950,6950,5534886,"It's a little sad seeing Scheer and company making political hay out of one of the smelly footballs that Harper ran with -- to his ultiimate chagrin.

Yak is right.  Give it a rest.  Maybe 10 M was a little high, but there is no question at all that 3 successive governements knowingly let him down -- and the 10 M is ultimately cheaper than fighting the 20 he sought (and would have won).",0.2
6951,6951,293596,"Post whatever you want. You have no clue. Funny how the tribe lied about the land use of this casino. First it was a sacred area, now it's a family destroying casino.  You have to laugh, 99% of the tribe is white. Only have to prove 10% to be registered. Another scam by a made up group of thieves.",0.6
6952,6952,281064,"Well said, Theresa.  ""The national Opt-Out Movement is not anti-testing. In fact, it is all about testing in an accurate, appropriate fashion.""",0.0
6953,6953,5127220,Tieing the pfd bill to a broad based tax is a copout and possibly unconstitutional.,0.0
6954,6954,5679291,"Probably nothing compared to what donors, colleagues, insurance, medical, and pharmaceutical supporters would have done to Murkowski if the Senator had not voted to keep obamacare...

Wouldn't spend much time wondering when some Democratic lawmakers will become unlikely allies of American voters instead of one of their own...",0.0
6955,6955,601783,"I moved to Alaska thinking Alaska might be above the stupidity of the rest of the country only to find the media in Alaska is not forth coming with real news and instead pushes feel good or smack talking against those whom oppose tyranny by stealth the infowars.com has more truth than I have found by the adn.com  of Alaska as for Alaska it's self love it as for the people guess on the people as any where though for the most part have been respectful and nice hope for the most part folks will look beyond the controlled media for truth for they love to lie.
as for adn getting mad at me well mad at you for not telling the truth what you going to do is get shut down for people will stop looking to you for news, and if you plan on coming at me be ready for a issue you never had for the world will know for contacts that got trump in office are my friends you might get one of us you can't get all of us to believe in your lie and hope you will come to your senses and get some morels",0.6
6956,6956,5889714,"Liberals, giving hate a voice so they can get elected.  Elections matter.",0.0
6957,6957,6311271,"Brava, Julie!",0.0
6958,6958,782920,"""In our new Toronto office ... all employees have a “locker” to keep their personal things and files, no one has dedicated desk space – including me.""

Dear God. He's serious.",0.0
6959,6959,1014408,"DW""  Nice effor to distract.  I'd appreciate your naming some progressives who even approach Trump's level......Only one I can think of is Elliot Spitzer who was raised as a filthy rich spoiled child just like Trump.......",0.7
6960,6960,6045716,"Canada has culture??? If so, why are the Liberals trying to neuter everything that is Canadian to appease their special interest groups.",0.0
6961,6961,942112,try to stay on topic 214.  This is about O'Leary.,0.0
6962,6962,5024103,Smart decision actually and the boy scouts/cub scouts should do the same. Little Harbinder or Mohamed will get a complex when he or she finds out they cannot cross the border and all the other kids can.,0.0
6963,6963,5810245,The democrats old KKK have been replaced with abortion doctors. Fully one third of black babies are aborted. Liberal democrats are now wearing rubber gloves rather than white sheets! Think about it!,0.4
6964,6964,5020181,I wonder if Pierre Poutine was behind all of this?,0.0
6965,6965,872701,"Hey Mark, change your name, or head for the hills.",0.0
6966,6966,5329410,"Firstly, to call this a ""platform"" is to elevate your own status to more than someone who comments on other people's comments.

Secondly, did we and do we really? If we did hold all politicians to any standard, let alone high, an arms deal, Waterkloof, Tegeta, Chancellor House.. Forget it, there were too many. Is there one untainted politician in the universe? If there is, please name him or her. Don't give me Nelson Mandela. He was saintly, but not holy. If you dig, you will find.

A private surprise party. A R 3 000 cake from a friend. Where are the pariah's who were cast out by society, before this poor guy got a R 3 000 cake from a friend. Make your first example of someone who is in the process of receiving a R 30 million undeserved pension. Or someone who was gifted a really badly built R 250 million residence. Come to think of it, why not Cyril who was given low interest loans by companies to shares in those same companies, just to curry favour with government. High standards?",0.0
6967,6967,947490,"Justin will clean Trump's clock.
Just like he did with bully boys Harper and Brazeau.
Perfect trifecta.",0.2
6968,6968,764744,"Chaplin_ You ignore the salient fact that the final boundaries of Israel were never drawn because the Arab countries refused to accept partition in 1948 and that this odious resolution ignores the Jewish connection to eastern Jerusalem i.e. the western wall. 

Is the western wall on ""occupied"" land? Did the Arab countries not lose possession of these lands because they lost various wars with Israel.

Will you ask USA to cede California,Arizona, New Mexico  to Mexico though these lands were lost in the war 1848?? I did't think so. 

Spare us your hypocritical moral outrage.",0.5
6969,6969,1046283,"It's not a Federal issue, and it's now back at the state level where such things belong.",0.0
6970,6970,5524776,"In my opinion, as a disabled Canadian Forces veteran, I find this apology and compensation totally unacceptable....I will reserve my sympathy for the family of Sgt Speer (US Army), along with the families of the 158 Canadian Forces members who died while serving in Afghanistan, and the 1000+ wounded Canadian Forces members....I hope that the Canadian government will award each of them $10 million.",0.1
6971,6971,625329,Thank you to those who provide a Thanksgiving for those who'd otherwise go without. Being a positive force makes a real difference.,0.0
6972,6972,5567405,"Since the only world Donald Trump knows is a family business that's his default for most of his decision making. Hire your relatives first, regardless of ability, knowledge or experience. The most powerful country on earth is now being run like a giant corner store. Very reassuring.",0.0
6973,6973,5937175,"""... the array of feckless upper-class Tory men had bollixed up the vote on Brexit,"" you say. Now Tina, don't cherry-pick, and don't generalize, and don't be coy. There is a thing called an electorate, and it too was involved in the Brexit vote. And not all of those allegedly feckless upper-class Tory men lacked fecks. And I'm sure you know what a bollix is when it's at home in England. Good thing you are who you are: not all of us would have been allowed to use such language.",0.0
6974,6974,5606732,"The problem no one is prepared to addresses is the Marxist brainwashing our college students are getting in Universities as a condition to receiving a diploma.
THAT is the swamp that needs drained. That is also the greatest threat to our country. 
The brainwashed in journalism have taken over these powerful media institutions and have turned them into propaganda tools disguised as news to further their Marxist agenda. 
Communism is dead but the weapon they created to destroy Western civilization from the inside is alive and welland spreading like a cancer in our public schools and universities. Political correctness..",0.0
6975,6975,5523960,"Well Alceste, would we?  This wasn't a traffic accident or a misfired slingshot.  He was armed and in a combat zone when he killed a serviceman of one of our allies.  They took offence at that and dealt with him accordingly.  Too bad, so sad for him.",0.0
6976,6976,5461015,"... if all Republicans were to be shot into the sun, the world WOULD become a much better place in which to live for all other living organisms.   Simple fact.",0.4
6977,6977,798034,"He should lose his job over it.    Being a judge is a very serious responsibility and judges are expected to be impartial.   This judge crossed the line and decided to make a statement. 

 I expect a judge to be able to determine that A) trump is not fit for office B) that regardless of whether or not he is,  he should not be openly supporting a racist and a fascist when he goes to court.

I certainly would not this man presiding over any case I was involved in.  Politics has no place in the court room.",0.2
6978,6978,5005729,"This feels a bit like ""Twas the night before Brexit....""...and just as quiet around here.",0.0
6979,6979,590844,So considering the results which party actually imploded?,0.0
6980,6980,5901796,"After volunteering at IHS for eight years, my opinion as to ""WHY people are homeless"" is applicable to 90% of all homeless: substance dependency is more important than shelter.  Prolonged substance abuse also leads to mental illness.

Homeless by circumstance (down on their luck) individuals are already in shelters.  Give 100% of resources to shelters.  Stop enabling drug and alcohol dependency by letting AUW be the clearinghouse to homeless services which give free reading glasses instead of rehab.

The state of the economy and housing prices have no bearing on these addicted individuals.  Their fix dictates their life.  But if you can't afford the $700k housing, then you should move to a State with a cheaper cost of living, get a better job or save longer.  It's not the Hawaii taxpayers' responsibility to enable living beyond your means.  Doesn't matter if you were born and raised here, Hawaiian or not.  It's a privilege to live in Hawaii, not a birth right.",0.1
6981,6981,403181,"Thank goodness for those pesky, over-reaching federal regulations a few ago  making sure that crews were certified/drilled/trained/ to work on fishing boats in Alaska.",0.0
6982,6982,5202867,"Kim would probably respond,  in his best English,  ""don't hold you breath""!",0.0
6983,6983,5917387,"Should hit up Washington for some relief since it was one of their residents who started one of the biggest fires that is now over 30,000 acres.  A kid from Washington thought it would be funny to throw some fireworks down a hillside into some brush.  Or maybe that kid's family can cough up a bunch of money.",0.3
6984,6984,5238513,"""The  logic of science comes out of the logic of theology...""  ????
Can someone explain this to me or is it as nutty as I think it is?",0.3
6985,6985,642498,And what career might that be? Coffee shop host?,0.0
6986,6986,748678,"THE QUAGMIRE HAS ALREADY BEEN CREATED BY HILLARY AND OBAMA AND KERRY. What Mr. Trump will do is beyond the comprehension of MSM who contemplate these issues with their Starbucks skinny latte.

Trump has real military people in charge of these matters and these are people who think a lot differently from the MSM scribe. You may be surprised at problems get solved when you have a government in charge that knows how to solve problems and even more .... that WANT to solve the problems.",0.0
6987,6987,5703825,"We do have a process.  That's why they're doing this - so we can keep them safe and accounted for while we process their requests.

And of course, 99% are sent back to the US immediately upon review.",0.0
6988,6988,5054222,If you want to beat up on Mexicans you will have to get in line because other Mexicans have  beaten you to it...I would guess including this author who probably pays for maids in slave wages and sends her sons to UCC!  Auto unions in Mexico are shell unions with no clout and therefore have taken away good paying auto jobs. Mexico is corrupt...which is why their people are fleeing in the first place. Look in a mirror Denise...clean up your own act!,0.6
6989,6989,1005093,She can't stay in there forever.  Wait until she gets bored and comes out - then pick her up.  Her case is not unusual and she has committed serious crimes.  She needs to go home - Mexico.,0.0
6990,6990,751664,"Lets see.....   the State government shorted every man, woman and child $1000.   So you think that the federal government should decide if this was a tax?   WE ARE NOT OWNED BY THE GOVERNMENT.  The people who counted  on this money, to pay for fuel or Christmas presents, or whatever....   they are too poor to even worry about federal income tax.   The rest of us will pay federal income tax on what remains of the PFDs.    The IRS will lose out this year....      I wonder how they would rule?   Greedy governments.   It was a tax that we do not have to report to the IRS, because we never received the income.   It was income (tax?) withheld by the State.",0.0
6991,6991,6048961,Sure - GOP getting in the way of helping people. Figures they wouldn't be the ones to do anything but obstruct.,0.0
6992,6992,5872507,Planet Gupta..just behind Uranus!,0.0
6993,6993,5447366,"I remember Dwight Duncan as being a McGuinty Finance Stooge, a terrible one at that and probably responsible for at least 75 BILLION of Ontario's recently and rapidly growing debt of $325 BILLION. 

How do these complete and utter failures become members of our governments? It's absolutely unbelievable these vile and baser cretins are allowed access to power with no accountability or any liability.",0.0
6994,6994,697694,"2800 Alaska jobs....seriously? Hyped extraction industry stat.

""$500 million directly and directly.""  What is indirectly? Jobs in Texas? Jobs in China. What percent of $500 millions is ""indirect"".

$1.3 Billion to Nana - What was the most recent dividend to shareholders?",0.0
6995,6995,718518,I don't even believe you were stopped at a roadside check the other day.,0.0
6996,6996,5113243,So is it only native Hawaiians can fish or only people born on Molokai or  only people eating fish as their primary meal or some other criteria?,0.1666666666666666
6997,6997,5843070,"So you're implying that the reason transgender people join the military is because they want the government to pay for a sex change?  Really?  That is a big generalization.  The other fallacy you are pushing is the medical cost.  You are talking about a high of $8 million of a $825 BILLION budget.  That like a grain of sand on the beach.  I'll bet that is cost the military far more for medical treatment for alcoholics, drug abusers, or domestic violence.",0.4
6998,6998,336938,Screw up the Light Rail...burn money with no accountability.... & get promotion for us senate.... Dam the locals drank the purple cool aid from the democrats...lol,0.3
6999,6999,988483,"First things first.
Tell Justin not to  promise something and then renege on it.
The Americans call that flat out lying
Its getting to be a habit of Trudeau's , after breaking 29 promises to those who voted for him.
Here in Canada we are just beginning to define lying, much as the Americans do.

And tell him that your tweet supporting Trump protestors was done without your knowledge by the Russians..",0.0
7000,7000,5738855,"""White culture""? What's that? Does a person of Irish background have the same white culture as one from Italy? This smacks of the same ""Canadian values"" that the Conservatards were dog whistling about. 

So. Let me know. What is ""white culture""? Hockey? Tim Horton's? Spousal abuse? NASCAR? Gardening? What?",0.1666666666666666
7001,7001,4981365,"For the love of all this holy.  The dogs are not the problem.  The abusive/obnoxious buttheads are the problem.  What is with the Eugene City Council that they can't understand this?  Get rid of the freak show and the freaks will leave.

The homeless are a different story.  I have yet to see a homeless person who doesn't put his/her dog first.  Once again, dogs are not the problem.  The clueless City Council is the problem.",0.0
7002,7002,5162739,"To panic ......... No
To fire the GM........No
To realize that this is a good indication of what the team truly is........No
To realize that the off season moves were the wrong ones ........No
To accept that Bautista is already a joke?.......No",0.0
7003,7003,5371475,"Exactly -- and it comes at a time when other costs have increased at staggering rates including rents, property taxes, hydro and additional red tape/compliance burdens.

With payroll taxes and the expanded liabilities for leave, the effective cost to hire the least skilled employee is $40K/year -- something that a typical small business will not be able to afford many of.

France provides a good proxy for excessive compensation & regulation:  if you actually manage to get a job in France, then you're well protected with generous leave and social benefits, as well as significant job security.  Unfortunately, it has also made it so difficult to hire and fire individuals that fewer jobs become available and it actually has deepened the income divide, which has led, in part, to the severe unrest in many of their ghettos.",0.0
7004,7004,745199,"You clearly think that there's lots of reasons for charges or you wouldn't be so hot to trot to go to the RCMP. Well, off you go but don't say I didn't warn you that you're wasting your time.",0.0
7005,7005,6293009,Well they get paid to make those decisions. I love you guys who go along with everything the great John Elway does. His draft decisions at quarterback have been a total disaster. Lynch is a bust and Osweiler is a barely serviceable backup who was picked because he was Jack Elway's roommate at ASU.,0.0
7006,7006,6100933,"Not quite...I've been stating that often for a long time.
Every time you start a response with one of your pat answers such as ""thank you for showing us that you don't care about suffering...""
Or my favorite ""Translation: ....<insert fable>""
and of course the funniest and silliest ""you're guilty of the <noisy latin word that you don't understand yourself>",0.0
7007,7007,5360271,"Agreed.

There was another post elsewhere that was so long you hardly noticed the ad part embedded in it.  When someone noticed and flagged it, it still stayed up for hours.  I have flagged a few on different threads that were clearly name-calling with either no or very delayed effect.

Also, beware that should you inadvertently approve as many as two comments that the Civil Comments truth squad deems uncivil, they will suspend you for a day.  Some of these comments we are asked to review are long and not clearly uncivil.  What's the lesson here?  When in doubt, disapprove?  That's not my preference at all.

Finally, why is it now necessary to rate as many as five other posts to get your own up?  This happened to me seconds ago putting this one up.",0.0
7008,7008,580742,That's easy to do when you have million of dollars in special interest money to spend.,0.0
7009,7009,464616,And of course you  will not answer because you know the answer. Your silence says it all.,0.0
7010,7010,767329,".. arms exports and oligarchs, you have to expect regular and deep descents into poverty.

Yes, a very good description of Ukraine , which is already all of the above    ;))",0.0
7011,7011,5593286,As soon as the unconstitutional DACA edict is history illegal aliens will most definitely be ejected.,0.2
7012,7012,5125810,"""Or, is that, “meet the new boss, same as the old boss”?""

If you're referring to your ""old boss"" Stephen Harper then the quote is apt - too funny.",0.0
7013,7013,421036,"Hahahahaaaaa!  Yeah, and if we put more water in the ocean we'd have more fish, right? Hahahahahaaaa!",0.0
7014,7014,730481,"Craig Oliver, Canada's Dirty Uncle",0.5694444444444444
7015,7015,5270886,I hope Former Director Mueller can see his way clear to letting this go.,0.0
7016,7016,460721,"Whatever trust I had in Helfrich evaporated last year w/ the smug attitude, yet deer in the headlights look when the heat was on.  Compounded with a wheelbarrow worth of throwaway comments--""million little things to fix"" comes to mind--and one is left to consider that we have a milquetoast, never to be a dynamic leader.  

To me, one bemusement is that the continuity of Oregon's coaching staff is frequently touted as our greatest strength, yet our OL has never been overpowering, our DL has never lived up to the personnel that get at least a cup of coffee in the NFL and the same can be said about our DB's--frequently shelled at Oregon but find success in the NFL.  Campbell seems to be very solid at RB coach but setting aside Yost and Lubick--both are too new to evaluate- I cannot find great value in any of them.  Interestingly enough, neither do other colleges or the NFL.  We lived well on great QB and RB play with an adequate OL but the future does not look like the past 10 years.",0.0
7017,7017,5463837,"no matter why this murder occurred it is a tragedy. It is hard to believe that these women were not attacked because they are 'different'. Attacks like this are done by ignorant people usually young and uneducated who actually fear their victim (the victims background).
Racism is alive and well in the  USA and  Canada. Anyone that is 'different': Black, Asian Sikh, Muslim, brown skin, Latino, Natives, Jews etc etc are often subjected to it. Fortunately it is usually verbal or written and not physical.
The death of this innocent young Muslim American is an atrocity.",0.1666666666666666
7018,7018,620037,"With the Liberals yes, the Conservatives were no where near this league in criminality.",0.0
7019,7019,5297150,"Really???  IF anything that is ""fakenews"" it's the link that's hyperlinked in YOUR comment!  I give a lot of credit and confidence to Hal that he ""has been reading too much.""  At least he's able to think 'outside of the box' rather than listening to the Faux Noise and living in a bubble of Trumplandia.",0.0
7020,7020,315527,"many reasons why sexual harassment isn't reported right away or at all....public shaming is one of them.  here in the comments, outsider 77 lays blame on these transgressions always on the victim. shame on them for leading this  molester on.  who wants to open their life up to people like that?  fear, physical fear is also a huge motivator.  many reasons...some people actually block it out for a time...denial that such a thing would happen.  some, after time and given more maturity, come forward.  and you are so right ""Since the offender is not legally held accountable, they continue seeking more victims.""  sexual predators...always on the hunt.  age just makes them more sly..........",0.6
7021,7021,5592137,"Catholics in this country were, for a long time, outsiders.  Now they have fairly well assimilated and are occasionally allowed to sit at the cool kids' table.  And then, interestingly, the first thing they do on a site like this is sneer at the new outsiders, the snake-handling, poison-drinking, toothless, inbred evangelicals.  Well, it's a tough job but someone has got to do it.",0.0
7022,7022,5297086,"""The bear was so determined to enter the car, it ripped off its back bumper.""

No.  That is the bear being mildly interested.  If the bear were actually determined to enter the car, it would have entered the car.  My aunt, from the bedroom of her house, watched a bear put a paw through the screen door and front door of the house, and rip both doors completely off the frame.  It then entered the house, found, and ate the ginger snaps in the kitchen cabinet.  A car door/window is not stopping a bear.",0.0
7023,7023,5392048,"In reality he'll be out in 5 years, with new skills like how not to get caught next time.",0.0
7024,7024,5654820,"More like, we know what's best for you, so just sit down (preferably on DaTrain) and be quiet.",0.2
7025,7025,1012881,"I'm puzzled.. The article failed to demonstrate how Cardinal Burke's talk was a ""stump speech.""",0.0
7026,7026,5037662,Run Forrest Run!!! 😉 This is a victory for our town on a number of levels. Not the least of which is a shot in the chops to the typical monopoly mindset that controls so many parts of our economy. I've used Uber in a number of large cities and it's incredibly clean and efficient. Anyone who would tell you otherwise has skin in the game. There have been a few bad apple cab drivers over the years too but that didn't spoil the whole bunch.,0.0
7027,7027,265543,"Id prefer Donald Duck, Least we could get a good laugh out of it",0.1666666666666666
7028,7028,5556866,My comment was intended to try to steer Hugh in the right direction while he still can ... with his ability to faithfully believe in the left wing fantasies  that aren't real and can't be made real I can only imagine how devout he could be when he was able to discover the living God through Jesus,0.0
7029,7029,5446843,Looks like there will be no atheists in UCP foxholes. Got to clean up that 'social conservative' vote.,0.1666666666666666
7030,7030,6107288,"After they were forced to have ""skin in HNL's game"" hahahahaha!!!",0.0
7031,7031,5110250,"If you start flying in Van Nuys, California, the actual wind conditions will be in Eugene, Oregon when you arrive are unknown.

But you got your comment in among the first, so you are still good!",0.0
7032,7032,451276,"I moved from Alaska to Nashville, Tennessee almost two years ago and I have to say that there is no fair in Tennessee that comes remotely close to the quality of the Alaska State Fair. I go to the fairs for the exhibits and THE FOOD. The best Reuben Sandwich I ever ate was at the Alaska State Fair. And I have eaten a lot of them over the years from different places in the U. S. The diversity of the food venues at the ASF is the best I've experienced anywhere in the Northwest. And they are all GOOD! In Tennessee all of the fairs pretty much depend on the carny food venues which are YUK. I would spend two to three days at the ASF and still not have enough of it. Half a day at the best Tennessee fair and I was more than ready to go home in big disappointment and a gut ache. One of the things at the Tennessee fairs that was very busy, I noticed, were the BATHROOMS. I wonder why? Not really. The exhibits at the ASF are amazing. Tennessee fairs had a few.  I MISS THE ALASKA STATE FAIR!",0.0
7033,7033,6090838,"Well said. Petronas has given up on an export terminal in BC for similar reasons and will likely build a pipeline to new terminals in the Gulf or proposed facilities in Oregon or Washington State. In any event, Canada is effectively closed for business when it comes to resource investment and rather than engage in costly applications with a high likelihood of failure (TransCanada is booking a $1 billion loss with absolutely nothing to show for it) companies will simply look to other jurisdictions. The Americans couldn't be happier with Trudeau's short-sighted attempt to appease professional protesters who oppose all oil development with a religious-like zealotry. Trudeau's #progressive symbolism of carbon taxes and subjective environmental assessments sure convinced activists on Kinder Morgan... Meanwhile the US is reducing taxes and red tape.  Companies are already preparing to move south in the event of tax reform - Canada's best and brightest will not be far behind.",0.0
7034,7034,5847066,"Desperate times call for desperate measures and these are desperate times for professional #boxing. Tonight's farce between Mayweather and Mcgregor comes down to this: boxing needs a knockout to boost its dwindling popularity while UFC sees an opportunity to steal market shares. McGregor ha$ headlined 4 of the UFC’$ top- 5 $elling pay-per-view event$. Experienced, elite boxers have failed to beat Mayweather, who remains 49-0, but Don King and Dana White are trying to fool people into thinking that McGregor can beat one of the best boxers of his generation... after a few months of training! It's a ridiculous proposition and it won't go beyond the 8th round. Mayweather has never been knocked out and for all his flaws as a human being, he's flawless as a boxer.",0.0
7035,7035,279439,"I'd also bet a sum of money that this guy's bio is fiction. Let's see, Hollywood producer cum lawyer moves to Alaska to fly for... Pen Air? Hmmm...",0.0
7036,7036,1077175,"that's true, I think, Mark...but quite limited in view.  Better to say, ""...many Americans have a very whitewashed view of American history.""

The documentary on the making of Birth of a Nation (depicting Nat Turner's 1831 slave rebellion) asks a really probing question: there are lots of statues in Virginia (and in a lot of other states) dedicated to Confederate soldier ""heroes""...but none to Turner, who fought for the freedom...",0.0
7037,7037,312387,"Heartfelt condolences to Ms. Ragan's family and friends.  Nobody deserves to die on the streets, especially in this manner.  I see homeless people, men and women, walking around all the time with stitched up eyebrows, broken lips and nose, and black eyes.  Addiction is linked to all of the beatings.  Sad stories, sad lives.  Many of the homeless are the walking dead.",0.2
7038,7038,6045826,"I hear you but you lost me.  Those confederate war statues aren't just suddenly wrong, they've always been wrong.  It's simply taken us that long to wake up.  Just like it took so long before we stood up as a nation and said no to slavery.  Just like it took so long for women to stand up for equal rights and actually get them.  Just like it took so long to get into space.  Blind hatred is the one that says what trump is doing and what he says ins't the issue, it's the response of others in peaceful protest that's the issue.  Now that's truly mind boggling.",0.0
7039,7039,5660737,"Never_been_to_a_gay_bar_at_2_am,_but_what_you_describe_is_at_any_bar,_gay_or_straight._Promiscuity_is_a_sin,_marital_sex_is_not_lust.",0.4
7040,7040,661067,"Yes, tankers.
Where do you think Alaskan oil goes....",0.0
7041,7041,6295566,"You mean fedup with gungrabbers.  Dude has a spelling deficiency.  And he's here, trying to make everyone believe that if all churchgoers were packing it would be safer.",0.0
7042,7042,5028579,It is really hard for the companies to make a buck on $65 dollar a month internet and phone service when the build out cost is so high.  Improved wireless internet is likely the only way to do it and the technology is not quite there yet.  The larger companies push to smart phones and cell phone towers does give pretty good service in most areas near Fairbanks but is not cheap.,0.0
7043,7043,6140930,"First, why will our enemies give us only ONE EMP detonation? More likely are DOZENS going off in space to take out our satellites, and the entire continental US grid just a few miles away, directly below the detonations. The effects of EMP is on long wires, including those inside quarter-million dollar substation transformers--which are made in China and are too expensive to have lying around as spares.

Yes, the grid can be repaired afterwards, eventually. What if it takes 6 months? A year? Those whose lives are totally dependent on electricity and the infrastructure it supports (which also delivers our food at Kroger's) WILL die.

Sorry, I cheated in this argument by having extensive knowledge (36 years job experience in electronics, computers, electricity and transformers), as well as having two inlaws and a neighbor who work as linemen for our local electric utility and with whom I discussed this very issue. When you learn something, get back to me. Until then, STHU.",0.0
7044,7044,953249,"News for morons. Increasing poverty, no shelter = social friction. It's not a difficult concept. You won't solve the problem with more cops. If ""revitalizing"" downtown means driving out the poor people, then I don't care about downtown. Put the money into shelter, not consultants and ""physical improvements"". Or stay stupid and put up with problems.",0.8571428571428571
7045,7045,5741827,"Proficient to excellent in English?!? Wow. Hi, I'm Earth. Have we met?",0.0
7046,7046,5457204,"The reality is, things happen. Sometimes the things that happen are bad.

Prayers for the family of the 16 yr old boy...

Bear attacks are rare, and it is partly because bears are good at risk assessment...a human is just not usually worth the risk.",0.1666666666666666
7047,7047,933556,"Your comments have merit, however Rep. Gabbard's intentional or unintentional support of Assad is disturbing. Militarily it make sense (her primary knowledge base), but diplomatically (her weak point) does not. I viewed her trip to Syria as political positioning, not fact finding or humanitarian.",0.0
7048,7048,5358413,"The liquor control board doesn't want you to be open too many hours, or too few.
Goldilocks hours ONLY for the bureaucratic beast.",0.4
7049,7049,320887,Before Statehood did S&P have a say....I say screw them !!!! Alaska's Resources assets is beyond the S&Ps Value! And we are in charge not Wall Street. Governor please stop kissing up to the Corporate Financiers...,0.5125
7050,7050,244465,"I'm not quite sure TimBerry was calling my comment ""toxic verbal sludge."" I believe his reference was to incivility.  Perhaps you should re-read his post and then apologize to both him and me. You are certainly welcome to hold my comments in disdain, that's your right.  You're certainly welcome to personally attack me if that, in your opinion, furthers ""adult conversation.""  You're certainly welcome to use crass references such as ""tanscribed flatulence"", if that's your idea of civil discourse.  However, in my opinion, crassness and ad hominem attacks are deterrents to constructive discourse.  

BTW: I've flagged your comment.  In my opinion, it's the very thing I'd hope the new Civil Conversation format would avoid.",0.0
7051,7051,6224993,She's a major with 32 years on the job but she has to take a physical and psych test.  Don't know if this thing is done yet. Good old boys could still put the fix in.,0.0
7052,7052,5970040,"Sen. Mike Rounds - were you aware that obama stopped vetting DACA? he allowed ISIS, MS-13 and many other bad actors through for the expediency of flooding our country with democrat voters and the national security be damned.
http://www.dailywire.com/news/20662/report-obama-dhs-scrapped-background-checks-daca-aaron-bandler",0.0
7053,7053,274187,"Now you are just being baffling - please point out where I "".... repeatedly call(ed) for more evidence ..."" or ""... use(d) irrelevant arguments ..."" in my remarks above. 

Pointing out additional facts about the GBR to help you understand its present situation isn't ""science denial"", Peter - it's just prodding you toward a little more scientific literacy.  

The only way to determine whether the predictions of numerical climate models (imaginary worlds) make any useful sense is to compare their results with actual observations of the Real World.  (It's pretty straight forward, if you think about it ...)  :-/

Now, if you were to ask, for a fact I consider it ""very unlikely"" that me or mine are bound to perish in a grand 'climate catastrophe' in the coming century.  Even by the predictions of all but the hairiest models out there, the world remains largely within the envelope of the last interglacial (in terms of temperature and likely sea level rise).  The earth has been here before.",0.0
7054,7054,5078511,"Of course PM Lil. P doesn't want to spend more on defense, he needs to spend that $$ for more worthless virtue signaling on climate blame and other SJW projects that Trump stopped funding...",0.4
7055,7055,830175,"https://www.thenation.com/article/when-trump-pits-journalists-against-each-other-hes-won/

The same misinterpretation of audience (he is not trying to appeal to college professors, media pundits, or most of the readers of National Catholic Reporter), impression that anyone is paying significant attention to ""the media"" after their disastrous misread of the election,  and denial the ACA is the single most disliked legislation of the last eight years seems to mar your appreciation of the effectiveness of his approach to achieving his goals.",0.0
7056,7056,506082,Wikileaks could release information proving that hILLary committed murder only to have President Obama pardon her of any and all crimes committed.  It does not matter what information they have Obama will pardon her.,0.1666666666666666
7057,7057,1032867,Who gives a rat's behind how much in property taxes you pay or don't pay.  It's people like you that don't deserve to be called an American.,0.1666666666666666
7058,7058,5369486,For decades Canada has hid behind pax Americana like some self righteous tight wad. Time to put on the big boy pants. Well done Ms Freeland for speaking plainly. Lets hope we can pull this off.,0.3
7059,7059,719117,It takes a village to raise my child bu I don't give a good gd about anyone else's child.,0.0
7060,7060,5008659,"Russia: The problem Trump can't escape


http://www.nbcnews.com/card/report-trump-behaves-european-rightists-backed-russia-n733871


Report: Trump Behaves Like European Rightists Backed By Russia",0.0
7061,7061,1037807,"tragic night in Québec city
https://www.youtube.com/watch?v=6SxhzWZrGmg
(copy-paste in wb address)",0.0
7062,7062,5165428,Thanks for the link RMiller. It is a vey interesting and well researched article.,0.0
7063,7063,1039191,"Inflation will creep even higher with Justin's economic 'plan':  carbon tax, higher investor taxes (capital gains and dividends), payroll tax hike, all while the US slashes taxes.  Capital flows will likely weigh on the Loonie and stuff we import will get even more expensive.",0.0
